"","AGE","NH_WHITE","COMM_PT","H_F1","REG_DAYS","PR_PELIG","E_PELIG","POLITICALC","MESSAGE_A","MOVED_AD","Partition"
"6172",69,97,0,0,3926,0,50,0,0,"N","T"
"6173",71,98,0,0,1833,100,100,1,0,"Y","T"
"6174",56,87,2,0,3807,100,90,1,0,"N","T"
"6175",24,85,4,0,274,0,0,1,0,"Y","V"
"6176",41,23,11,0,3414,67,80,1,0,"Y","V"
"6177",40,53,2,0,4702,0,60,1,0,"Y","T"
"6178",63,68,1,0,0,100,100,0,0,"N","V"
"6179",48,45,0,0,2399,67,75,0,0,"Y","V"
"6180",78,97,0,0,0,0,50,1,0,"N","T"
"6181",28,62,2,0,1147,100,100,0,0,"N","V"
"6182",22,23,11,0,1061,0,50,1,0,"Y","V"
"6183",29,78,5,1,3358,0,33,1,0,"Y","T"
"6184",31,63,3,0,3126,0,11,1,0,"N","T"
"6185",35,61,0,0,6075,0,0,0,0,"N","T"
"6186",60,76,2,0,13729,67,80,0,0,"Y","V"
"6187",61,31,13,0,5816,33,50,0,0,"Y","T"
"6188",73,42,17,1,7094,33,30,0,0,"N","T"
"6189",29,88,0,1,2219,0,38,0,0,"Y","T"
"6190",69,76,2,0,6707,0,50,0,0,"N","V"
"6191",24,76,0,0,2243,0,38,0,0,"N","V"
"6192",63,88,2,0,1988,0,60,1,0,"Y","V"
"6193",59,63,3,0,6754,33,50,1,0,"N","V"
"6194",32,97,0,0,508,0,100,1,0,"Y","T"
"6195",55,67,3,0,6157,0,0,1,0,"N","T"
"6196",25,87,2,0,2402,0,13,1,0,"Y","V"
"6197",55,63,3,0,6336,0,20,1,0,"N","T"
"6198",45,23,11,0,0,67,80,1,0,"Y","V"
"6199",73,64,4,0,1322,100,100,1,0,"N","T"
"6200",55,23,11,0,3533,0,10,1,0,"Y","T"
"6201",46,42,19,0,4886,0,20,0,0,"Y","T"
"6202",66,61,0,0,2392,33,75,0,0,"N","V"
"6203",62,89,0,0,538,0,100,0,0,"Y","V"
"6204",49,87,1,0,1973,0,40,0,0,"Y","T"
"6205",84,85,4,0,0,33,80,1,0,"N","T"
"6206",53,68,1,0,3627,67,70,0,0,"N","V"
"6207",72,87,1,0,8078,67,80,0,0,"N","V"
"6208",52,31,13,0,1345,0,50,0,0,"Y","T"
"6209",23,58,1,0,1376,0,0,1,0,"N","V"
"6210",55,67,3,0,10979,0,50,1,0,"N","V"
"6211",48,87,0,0,482,0,0,0,0,"N","T"
"6212",35,88,2,0,823,0,50,0,0,"N","V"
"6213",22,76,0,0,217,0,0,0,0,"Y","T"
"6214",56,89,0,0,1215,0,0,0,0,"N","V"
"6215",44,63,3,0,1331,0,25,1,0,"Y","T"
"6216",29,45,0,0,3983,0,20,0,0,"N","T"
"6217",34,68,1,0,5676,0,60,1,0,"Y","V"
"6218",62,72,10,0,7812,0,60,1,0,"Y","T"
"6219",61,54,0,0,6998,0,10,0,0,"Y","T"
"6220",75,89,0,1,6593,67,80,0,0,"Y","V"
"6221",26,61,0,0,2716,0,44,0,0,"N","V"
"6222",72,78,5,0,6194,0,0,1,0,"Y","T"
"6223",61,62,2,0,7817,33,60,0,0,"Y","V"
"6224",75,68,1,0,2371,0,38,0,0,"N","V"
"6225",33,88,0,0,3438,0,40,0,0,"Y","V"
"6226",36,74,2,1,1973,0,60,0,0,"Y","T"
"6227",39,64,4,0,3392,0,56,1,0,"Y","V"
"6228",63,63,1,0,12938,67,80,0,0,"N","V"
"6229",53,67,3,0,8042,100,90,1,0,"Y","T"
"6230",24,42,19,0,1980,0,20,0,0,"Y","T"
"6231",33,72,10,0,3451,0,10,1,0,"N","T"
"6232",43,42,17,0,1973,0,20,0,0,"Y","V"
"6233",75,76,0,0,6348,33,60,1,0,"N","V"
"6234",42,63,3,0,3274,0,33,1,0,"N","V"
"6235",46,67,3,0,6334,0,50,1,0,"N","V"
"6236",66,89,0,0,3491,0,10,0,0,"N","T"
"6237",66,91,0,0,2045,0,33,1,0,"N","V"
"6238",62,74,1,0,3505,0,30,0,0,"N","V"
"6239",87,72,10,1,0,0,20,1,0,"N","T"
"6240",75,85,4,0,6083,0,0,1,0,"Y","T"
"6241",37,87,2,0,4725,0,30,1,0,"Y","T"
"6242",45,54,0,1,8006,0,50,0,0,"Y","T"
"6243",72,98,0,0,18143,0,40,1,0,"N","V"
"6244",21,88,0,0,857,0,50,1,0,"N","T"
"6245",43,31,13,1,7836,67,80,0,0,"Y","T"
"6246",64,98,0,1,594,0,50,0,0,"N","T"
"6247",56,42,19,0,2170,33,50,0,0,"N","T"
"6248",23,76,2,0,321,0,0,0,0,"N","T"
"6249",50,87,1,0,11668,33,80,0,0,"N","T"
"6250",80,72,10,1,3116,67,78,1,0,"Y","T"
"6251",24,63,3,0,732,100,100,1,0,"Y","V"
"6252",60,58,1,0,594,100,100,1,0,"Y","V"
"6253",20,68,0,0,678,0,50,0,0,"Y","T"
"6254",20,87,0,0,1105,0,50,0,0,"N","V"
"6255",75,76,0,0,4945,0,10,0,0,"N","V"
"6256",37,87,1,0,5865,0,30,0,0,"N","T"
"6257",69,85,4,1,0,67,70,1,0,"N","T"
"6258",28,67,3,1,3483,0,20,1,0,"Y","V"
"6259",31,58,1,0,3459,0,40,1,0,"Y","V"
"6260",54,23,11,1,1972,0,40,1,0,"Y","T"
"6261",51,83,1,0,5914,0,20,0,0,"N","V"
"6262",79,67,3,0,6269,33,50,1,0,"N","V"
"6263",59,23,11,0,859,100,100,1,0,"Y","T"
"6264",68,88,2,0,7832,33,30,1,0,"N","T"
"6265",69,45,0,0,0,100,90,0,0,"Y","T"
"6266",21,85,4,0,691,100,100,1,0,"Y","T"
"6267",73,45,0,0,5209,0,50,0,0,"N","V"
"6268",58,23,11,0,5731,33,50,1,0,"Y","V"
"6269",45,64,4,0,6399,0,30,1,0,"Y","V"
"6270",47,58,1,0,0,0,40,1,0,"N","T"
"6271",83,78,5,0,0,33,60,1,0,"Y","T"
"6272",49,72,10,0,613,0,50,1,0,"Y","T"
"6273",61,74,2,0,10746,100,90,0,0,"N","V"
"6274",40,62,2,0,6691,33,70,0,0,"Y","T"
"6275",44,23,11,0,9468,0,50,1,0,"N","T"
"6276",75,85,4,0,0,0,40,1,0,"N","T"
"6277",41,58,1,0,1979,0,40,1,0,"N","V"
"6278",68,88,0,0,7875,100,80,1,0,"Y","T"
"6279",51,63,3,0,7888,0,50,1,0,"N","T"
"6280",75,53,2,0,0,0,60,1,0,"N","V"
"6281",46,54,0,0,7092,0,20,0,0,"N","T"
"6282",52,63,3,0,6889,0,0,1,0,"N","T"
"6283",28,61,0,0,3507,0,20,0,0,"N","T"
"6284",30,64,4,0,2000,50,100,1,0,"N","V"
"6285",47,63,3,0,2533,0,38,1,0,"N","V"
"6286",35,45,0,0,3353,0,33,0,0,"N","V"
"6287",61,63,1,0,0,33,60,0,0,"N","V"
"6288",65,87,0,0,12207,100,90,0,0,"Y","T"
"6289",24,64,4,0,2217,33,50,1,0,"Y","T"
"6290",57,64,4,0,5850,0,0,1,0,"N","T"
"6291",68,69,0,0,2230,33,63,1,0,"N","T"
"6292",20,64,4,0,509,0,100,1,0,"N","V"
"6293",81,91,0,0,6516,33,70,0,0,"N","V"
"6294",80,37,4,1,7207,100,90,0,0,"N","V"
"6295",59,67,3,0,6390,0,50,1,0,"N","V"
"6296",49,42,17,0,5123,0,0,0,0,"Y","T"
"6297",28,46,1,0,637,0,0,0,0,"N","T"
"6298",52,64,4,0,4509,0,10,1,0,"N","T"
"6299",64,78,5,0,0,0,0,1,0,"N","V"
"6300",46,64,4,0,4395,0,30,1,0,"N","T"
"6301",42,37,4,1,7036,0,0,0,0,"N","V"
"6302",57,68,1,1,6125,0,30,0,0,"N","T"
"6303",53,88,0,0,735,0,50,1,0,"N","T"
"6304",34,23,11,0,845,0,50,1,0,"Y","T"
"6305",26,85,4,0,1644,0,50,1,0,"N","T"
"6306",70,58,1,0,602,0,0,1,0,"N","T"
"6307",59,88,0,0,7075,67,80,0,0,"Y","T"
"6308",29,63,1,0,901,0,0,0,0,"N","V"
"6309",60,54,0,0,5222,0,10,1,0,"Y","T"
"6310",48,67,3,0,7883,0,0,1,0,"N","T"
"6311",55,54,0,0,6865,0,40,0,0,"Y","V"
"6312",59,63,3,0,3487,0,0,1,0,"N","V"
"6313",75,64,4,1,2041,100,100,1,0,"Y","T"
"6314",76,42,19,0,13729,67,80,0,0,"Y","T"
"6315",20,23,11,0,783,0,0,1,0,"N","T"
"6316",48,23,11,0,5933,0,30,1,0,"Y","T"
"6317",67,67,3,0,1970,0,60,1,0,"Y","T"
"6318",39,85,4,0,7097,0,0,1,0,"Y","T"
"6319",60,58,1,0,0,0,10,1,0,"N","V"
"6320",64,42,17,0,378,0,0,0,0,"N","T"
"6321",57,45,0,0,2037,67,100,0,0,"N","V"
"6322",22,67,3,0,1296,0,0,1,0,"Y","V"
"6323",20,54,0,0,482,0,0,0,0,"Y","V"
"6324",47,85,4,0,6728,0,30,1,0,"N","T"
"6325",63,54,0,0,1985,0,40,0,0,"Y","T"
"6326",60,63,3,1,8769,100,90,1,0,"Y","V"
"6327",42,87,0,0,6238,33,50,0,0,"N","T"
"6328",79,63,3,0,13091,33,60,1,0,"Y","T"
"6329",41,64,4,0,1973,0,40,1,0,"Y","V"
"6330",71,42,19,0,0,67,80,0,0,"Y","V"
"6331",58,68,0,0,1868,0,50,0,0,"N","T"
"6332",74,62,2,0,3330,100,89,0,0,"N","V"
"6333",35,23,11,0,2134,0,33,1,0,"Y","T"
"6334",25,67,3,0,1994,0,40,1,0,"Y","T"
"6335",78,89,0,1,2727,67,78,0,0,"Y","V"
"6336",66,87,1,0,12207,33,70,0,0,"Y","T"
"6337",25,23,11,1,1973,0,20,1,0,"N","T"
"6338",77,45,0,0,364,0,0,0,0,"N","V"
"6339",26,23,11,0,1970,0,60,1,0,"N","T"
"6340",40,97,0,0,2948,0,0,1,0,"N","T"
"6341",65,88,2,0,11569,33,60,0,0,"Y","T"
"6342",24,58,1,0,1974,0,0,1,0,"Y","V"
"6343",42,78,5,0,0,0,40,1,0,"N","V"
"6344",57,87,2,0,0,33,60,1,0,"N","T"
"6345",39,53,2,0,2682,0,33,1,0,"N","T"
"6346",31,88,2,0,2196,0,38,1,0,"N","T"
"6347",71,91,0,0,18143,0,50,0,0,"N","T"
"6348",43,63,3,0,3227,0,11,1,0,"N","T"
"6349",62,88,0,0,8545,33,70,0,0,"N","T"
"6350",77,62,2,0,0,100,90,0,0,"N","V"
"6351",23,61,0,0,610,0,0,0,0,"N","T"
"6352",44,31,13,0,482,0,0,0,0,"N","T"
"6353",61,63,3,0,2427,0,25,1,0,"N","V"
"6354",43,67,3,0,5914,0,30,1,0,"N","V"
"6355",22,72,10,0,1212,0,50,1,0,"N","T"
"6356",23,74,1,0,1587,0,25,0,0,"Y","V"
"6357",26,85,4,0,63,0,0,1,0,"Y","T"
"6358",57,23,11,0,9346,33,60,1,0,"N","V"
"6359",55,61,0,0,6118,0,50,0,0,"N","T"
"6360",26,85,4,0,2246,0,50,1,0,"N","T"
"6361",42,87,0,0,7298,0,30,0,0,"N","T"
"6362",71,58,1,0,4886,33,80,1,0,"N","T"
"6363",57,37,4,0,9346,33,60,0,0,"Y","V"
"6364",71,87,1,0,3060,100,89,0,0,"Y","T"
"6365",76,72,10,0,0,67,80,1,0,"Y","T"
"6366",73,42,17,1,1982,0,0,0,0,"N","V"
"6367",66,87,1,0,1310,0,50,0,0,"N","T"
"6368",42,42,17,0,4864,0,0,0,0,"N","V"
"6369",82,87,2,0,5044,100,90,1,0,"N","V"
"6370",53,62,2,0,9541,0,0,0,0,"N","T"
"6371",59,87,1,1,0,0,30,0,0,"Y","T"
"6372",35,86,0,0,5745,0,0,0,0,"N","T"
"6373",35,68,0,0,2386,0,0,0,0,"Y","T"
"6374",43,88,0,0,7174,100,90,1,0,"Y","T"
"6375",41,67,3,0,3129,0,44,1,0,"N","T"
"6376",48,37,4,0,10929,33,60,1,0,"Y","V"
"6377",33,72,10,1,5468,0,30,1,0,"Y","T"
"6378",31,42,19,0,3044,0,22,1,0,"Y","T"
"6379",35,31,13,0,5745,0,40,0,0,"Y","T"
"6380",48,42,17,0,938,0,0,0,0,"Y","T"
"6381",57,63,3,0,0,0,50,1,0,"N","T"
"6382",63,87,1,0,7824,0,40,0,0,"N","V"
"6383",68,87,2,0,0,0,60,1,0,"N","V"
"6384",29,87,1,0,301,0,0,0,0,"Y","T"
"6385",22,23,11,0,482,0,0,1,0,"N","V"
"6386",77,53,2,0,3757,100,100,1,0,"N","T"
"6387",54,91,0,1,7888,0,50,0,0,"Y","T"
"6388",67,85,4,0,7638,33,80,1,0,"N","T"
"6389",48,58,1,0,6264,0,50,1,0,"N","T"
"6390",60,42,17,0,7279,0,50,0,0,"Y","T"
"6391",52,58,1,0,0,0,30,0,0,"N","V"
"6392",34,37,4,1,627,0,0,0,0,"N","T"
"6393",48,63,3,0,5661,0,40,1,0,"N","T"
"6394",34,62,2,0,1065,0,50,0,0,"N","T"
"6395",41,85,4,1,5464,0,20,1,0,"N","T"
"6396",21,97,0,0,519,0,100,1,0,"Y","V"
"6397",81,87,1,0,21003,33,70,0,0,"N","V"
"6398",19,63,3,0,469,0,0,1,0,"Y","T"
"6399",42,61,0,0,8092,0,50,0,0,"N","T"
"6400",65,63,3,0,5600,100,90,1,0,"Y","V"
"6401",47,68,1,0,4736,0,50,0,0,"N","V"
"6402",53,67,3,0,0,33,60,2,0,"Y","T"
"6403",30,63,1,0,4158,0,30,0,0,"N","T"
"6404",24,23,11,0,482,0,0,1,0,"Y","T"
"6405",65,78,5,0,3433,0,10,1,0,"N","T"
"6406",72,54,0,0,7895,33,60,0,0,"Y","T"
"6407",68,63,3,1,15890,33,70,1,0,"N","V"
"6408",56,63,3,0,6500,67,80,1,0,"N","T"
"6409",50,89,0,1,8050,0,60,1,0,"N","T"
"6410",39,23,11,0,4444,0,40,1,0,"Y","V"
"6411",21,42,19,0,517,0,100,0,0,"Y","V"
"6412",62,67,3,0,0,0,30,1,0,"N","T"
"6413",44,62,2,0,7210,0,30,0,0,"N","T"
"6414",87,62,2,0,3381,0,0,0,0,"N","T"
"6415",58,62,2,1,8188,0,30,0,0,"N","T"
"6416",59,42,17,1,678,0,0,0,0,"N","V"
"6417",53,67,3,0,0,33,60,1,0,"Y","V"
"6418",40,62,2,0,7872,0,0,0,0,"N","T"
"6419",24,87,2,0,509,0,100,1,0,"N","T"
"6420",77,23,11,0,0,33,60,1,0,"Y","V"
"6421",77,68,1,0,3658,0,10,1,0,"Y","V"
"6422",45,67,3,0,1798,50,75,1,0,"Y","T"
"6423",67,58,1,0,0,0,50,1,0,"Y","T"
"6424",77,45,0,0,1342,100,100,0,0,"N","T"
"6425",47,23,11,1,6502,0,0,1,0,"N","T"
"6426",56,58,1,0,7864,67,70,1,0,"N","V"
"6427",54,87,0,0,7084,0,30,0,0,"Y","T"
"6428",88,87,2,0,2070,0,67,1,0,"N","V"
"6429",76,88,2,1,19542,0,50,1,0,"Y","T"
"6430",49,54,0,0,3246,0,44,0,0,"N","V"
"6431",45,83,1,0,4200,0,50,0,0,"Y","V"
"6432",93,42,17,0,0,0,10,0,0,"N","V"
"6433",69,98,0,0,3815,100,90,0,0,"Y","T"
"6434",61,89,0,0,372,0,0,0,0,"N","T"
"6435",54,87,2,0,7809,0,50,1,0,"Y","T"
"6436",50,63,3,1,6006,0,0,1,0,"Y","V"
"6437",20,89,0,0,516,0,100,0,0,"Y","T"
"6438",63,72,10,0,0,67,70,1,0,"Y","V"
"6439",51,63,3,0,6355,0,30,1,0,"N","T"
"6440",49,67,3,1,10108,0,50,1,0,"Y","V"
"6441",78,62,2,0,6949,0,50,0,0,"N","V"
"6442",43,53,2,0,5776,0,0,1,0,"Y","T"
"6443",62,98,0,0,15129,0,50,0,0,"Y","T"
"6444",25,85,4,0,1971,0,40,0,0,"Y","T"
"6445",46,64,4,1,0,0,40,1,0,"N","V"
"6446",48,54,0,0,5131,0,20,0,0,"N","T"
"6447",87,87,1,1,6726,0,50,0,0,"N","V"
"6448",23,23,11,0,1630,0,25,1,0,"N","T"
"6449",69,58,5,1,6768,67,80,0,0,"N","V"
"6450",73,98,0,0,18081,0,50,0,0,"N","T"
"6451",67,63,3,0,3604,0,60,1,0,"Y","V"
"6452",42,63,3,1,3557,33,40,1,0,"N","V"
"6453",68,61,0,0,3540,0,40,0,0,"Y","V"
"6454",75,23,11,0,5478,0,50,0,0,"N","T"
"6455",28,85,4,0,3590,0,50,1,0,"N","T"
"6456",36,58,1,0,6405,0,30,1,0,"N","T"
"6457",60,88,2,0,5821,67,70,1,0,"N","V"
"6458",75,58,5,1,10776,33,70,0,0,"Y","T"
"6459",29,98,0,0,3997,0,10,0,0,"N","T"
"6460",56,54,0,0,6476,0,40,0,0,"N","T"
"6461",43,42,19,0,8981,67,70,0,0,"Y","V"
"6462",25,37,4,0,2213,0,25,0,0,"N","T"
"6463",34,42,17,0,4268,0,20,0,0,"Y","T"
"6464",67,85,4,0,2212,0,38,1,0,"N","T"
"6465",49,97,0,0,1443,0,50,1,0,"Y","V"
"6466",32,83,1,0,5102,0,30,0,0,"Y","T"
"6467",67,67,3,0,15159,0,60,1,0,"N","V"
"6468",53,37,4,0,89,0,0,0,0,"N","V"
"6469",70,67,3,0,0,0,50,1,0,"N","V"
"6470",65,87,2,0,862,0,50,1,0,"Y","V"
"6471",54,87,0,1,9285,0,20,0,0,"N","T"
"6472",56,78,5,0,3483,0,30,1,0,"Y","V"
"6473",31,85,4,0,3435,0,20,1,0,"Y","T"
"6474",47,67,3,0,4505,0,50,1,0,"N","V"
"6475",66,53,2,0,6369,0,10,1,0,"N","V"
"6476",49,67,3,0,10746,0,50,1,0,"N","V"
"6477",25,67,3,0,2027,0,50,1,0,"N","V"
"6478",68,85,4,0,15282,100,80,1,0,"N","T"
"6479",43,45,0,0,7221,0,10,0,0,"N","T"
"6480",76,89,0,0,5304,67,80,0,0,"N","V"
"6481",46,85,4,0,5264,0,40,1,0,"N","T"
"6482",61,63,1,0,0,33,60,0,0,"Y","V"
"6483",74,85,4,0,0,67,80,2,0,"N","T"
"6484",25,67,3,0,1499,0,25,1,0,"Y","T"
"6485",65,53,2,0,3613,100,100,1,0,"N","T"
"6486",33,64,4,0,5422,0,0,1,0,"Y","T"
"6487",59,85,4,0,6353,0,10,1,0,"N","T"
"6488",66,98,0,0,15952,67,70,0,0,"Y","T"
"6489",45,42,17,0,6553,0,20,0,0,"Y","T"
"6490",54,58,1,0,2764,0,0,1,0,"N","T"
"6491",39,88,2,0,3170,33,67,1,0,"Y","V"
"6492",58,45,0,0,0,33,60,0,0,"N","T"
"6493",42,58,1,0,1260,0,0,1,0,"N","T"
"6494",61,83,1,0,4730,0,0,0,0,"N","V"
"6495",70,63,1,0,3556,0,30,0,0,"Y","V"
"6496",39,37,4,1,3991,0,0,0,0,"N","V"
"6497",60,89,0,0,712,0,50,0,0,"Y","T"
"6498",23,23,11,0,1849,50,50,1,0,"N","T"
"6499",64,42,17,0,0,0,40,0,0,"N","V"
"6500",58,64,4,0,0,33,70,1,0,"N","T"
"6501",71,63,1,0,0,0,50,0,0,"N","V"
"6502",26,63,3,0,1970,0,40,1,0,"N","V"
"6503",68,98,0,0,328,0,0,0,0,"N","V"
"6504",51,63,3,0,2253,0,25,1,0,"N","V"
"6505",65,89,0,0,666,0,50,0,0,"Y","V"
"6506",71,78,5,0,0,0,50,1,0,"N","V"
"6507",53,58,5,0,3430,0,40,0,0,"N","T"
"6508",32,42,19,1,3430,0,40,0,0,"Y","V"
"6509",51,58,1,0,3435,100,100,1,0,"N","V"
"6510",29,42,19,0,3459,0,30,0,0,"N","T"
"6511",69,61,0,0,12500,0,10,0,0,"N","T"
"6512",45,64,4,0,6353,0,40,1,0,"N","T"
"6513",50,85,4,0,7827,67,80,1,0,"N","V"
"6514",55,58,1,0,3947,0,40,1,0,"N","V"
"6515",60,63,3,0,0,0,50,1,0,"N","V"
"6516",52,62,2,0,7809,0,30,0,0,"Y","V"
"6517",69,74,1,0,1462,50,75,0,0,"Y","T"
"6518",76,65,2,0,13661,0,50,1,0,"N","V"
"6519",57,76,2,0,616,0,50,0,0,"N","V"
"6520",28,42,17,0,1656,0,0,0,0,"Y","T"
"6521",51,88,2,0,3463,0,60,0,0,"N","V"
"6522",60,88,0,0,13729,67,90,0,0,"N","T"
"6523",54,23,11,0,7819,0,20,1,0,"N","V"
"6524",53,58,1,0,0,33,60,1,0,"N","T"
"6525",20,58,1,0,965,0,50,1,0,"Y","T"
"6526",49,31,13,0,6098,0,40,0,0,"Y","T"
"6527",45,42,17,0,7867,0,60,0,0,"N","T"
"6528",36,97,0,0,510,0,0,1,0,"N","T"
"6529",23,89,0,0,1791,0,50,0,0,"N","T"
"6530",51,62,2,1,8544,0,20,1,0,"N","V"
"6531",29,91,0,0,2001,0,20,0,0,"N","V"
"6532",70,63,3,0,859,100,100,1,0,"Y","T"
"6533",78,58,1,0,5111,0,30,1,0,"N","T"
"6534",42,58,1,0,6922,0,40,1,0,"N","T"
"6535",35,61,0,1,652,0,0,0,0,"N","T"
"6536",54,62,2,0,2854,0,33,0,0,"N","T"
"6537",20,74,1,0,834,0,50,0,0,"N","T"
"6538",39,76,2,0,6370,33,60,0,0,"N","T"
"6539",72,63,1,0,18173,0,30,0,0,"N","T"
"6540",35,78,5,0,1076,0,0,1,0,"N","T"
"6541",52,42,17,0,5697,33,50,0,0,"Y","T"
"6542",51,88,2,0,7004,33,70,0,0,"N","V"
"6543",32,87,2,0,4945,33,50,1,0,"N","T"
"6544",23,45,0,0,1831,0,25,0,0,"N","T"
"6545",63,87,1,0,13698,33,60,0,0,"N","T"
"6546",58,61,0,0,13668,33,50,0,0,"N","T"
"6547",52,23,11,0,6012,0,50,1,0,"Y","V"
"6548",46,78,5,0,1980,0,40,1,0,"Y","V"
"6549",78,63,3,0,5969,0,50,1,0,"Y","T"
"6550",67,88,0,0,7068,0,40,1,0,"N","V"
"6551",54,53,2,0,0,0,50,1,0,"N","V"
"6552",80,45,0,0,5055,33,70,0,0,"N","T"
"6553",20,62,2,0,1049,0,50,0,0,"Y","T"
"6554",52,87,0,0,9103,0,60,1,0,"N","T"
"6555",62,45,0,0,0,33,70,0,0,"N","V"
"6556",49,67,3,0,4192,0,20,1,0,"N","V"
"6557",73,88,2,0,0,0,50,1,0,"Y","V"
"6558",56,67,3,0,7885,0,50,1,0,"Y","T"
"6559",71,53,2,0,2114,67,100,1,0,"N","T"
"6560",20,78,5,0,155,0,0,1,0,"N","V"
"6561",78,68,1,0,0,100,100,0,0,"N","T"
"6562",68,23,11,0,0,100,90,0,0,"Y","V"
"6563",56,87,2,0,8759,0,40,1,0,"N","T"
"6564",53,67,3,0,1264,0,67,1,0,"N","T"
"6565",28,88,2,0,3233,0,11,0,0,"N","V"
"6566",33,23,11,0,4956,0,40,1,0,"N","T"
"6567",49,58,1,0,1520,0,50,1,0,"Y","T"
"6568",75,97,0,0,5646,0,40,1,0,"N","V"
"6569",52,89,0,0,5150,0,20,0,0,"N","T"
"6570",65,87,1,0,0,0,50,0,0,"Y","V"
"6571",52,58,1,0,3205,0,0,1,0,"N","T"
"6572",67,82,8,0,0,33,60,0,0,"N","V"
"6573",51,62,2,0,6935,33,60,0,0,"N","V"
"6574",54,42,17,0,2026,33,17,0,0,"N","T"
"6575",64,64,4,0,6192,0,60,1,0,"Y","V"
"6576",25,58,5,0,1981,0,20,0,0,"N","T"
"6577",58,31,13,1,8629,100,90,0,0,"Y","V"
"6578",84,62,2,0,12464,0,50,0,0,"N","T"
"6579",55,23,11,0,13060,100,90,1,0,"N","T"
"6580",28,87,1,0,607,0,0,0,0,"N","T"
"6581",46,88,2,0,1709,0,50,0,0,"N","T"
"6582",76,54,0,0,2104,0,0,1,0,"N","V"
"6583",56,58,1,0,3865,0,30,1,0,"N","T"
"6584",26,64,4,0,2512,0,13,1,0,"N","T"
"6585",42,61,0,0,8247,0,0,0,0,"N","T"
"6586",68,67,3,0,8921,100,90,1,0,"N","T"
"6587",36,42,19,0,1665,0,50,0,0,"Y","V"
"6588",61,76,2,1,68,0,0,0,0,"Y","V"
"6589",42,88,2,0,1861,0,0,0,0,"N","T"
"6590",37,61,0,0,2709,0,0,0,0,"N","V"
"6591",95,97,0,0,0,33,70,1,0,"N","T"
"6592",31,87,2,0,3483,33,70,1,0,"Y","V"
"6593",20,87,2,0,1170,0,0,1,0,"Y","V"
"6594",53,64,4,0,5961,0,50,1,0,"N","T"
"6595",64,76,0,1,0,67,90,0,0,"N","T"
"6596",52,63,3,0,7315,0,10,1,0,"N","V"
"6597",24,82,0,0,1147,0,50,0,0,"N","V"
"6598",32,72,10,0,3718,0,10,1,0,"Y","T"
"6599",45,87,2,0,6908,33,80,1,0,"N","T"
"6600",87,88,2,0,4555,67,90,1,0,"N","T"
"6601",36,64,4,0,6831,0,0,1,0,"N","V"
"6602",53,63,3,0,10534,0,50,1,0,"N","V"
"6603",32,76,2,0,1792,0,0,0,0,"N","T"
"6604",58,64,4,0,7881,33,70,1,0,"Y","V"
"6605",66,65,2,0,15860,100,100,0,0,"N","V"
"6606",47,97,0,0,7999,0,20,1,0,"N","T"
"6607",23,87,1,0,1407,50,75,0,0,"N","V"
"6608",18,76,0,0,511,0,0,0,0,"N","T"
"6609",55,76,2,0,2045,0,50,0,0,"N","V"
"6610",23,85,4,0,431,0,0,1,0,"N","V"
"6611",48,54,0,0,8552,0,50,0,0,"N","T"
"6612",38,63,3,0,512,0,0,1,0,"N","T"
"6613",28,72,10,0,3459,0,10,1,0,"N","T"
"6614",25,78,5,0,511,0,100,1,0,"Y","T"
"6615",39,54,0,0,1701,0,25,0,0,"N","T"
"6616",38,23,11,0,3413,0,40,1,0,"Y","V"
"6617",21,65,2,0,678,0,0,0,0,"Y","V"
"6618",43,87,1,0,2189,0,38,0,0,"N","V"
"6619",27,23,11,0,2673,0,50,1,0,"Y","V"
"6620",46,62,2,1,5808,0,40,0,0,"Y","V"
"6621",76,88,0,0,18131,0,50,1,0,"N","V"
"6622",40,58,1,0,4969,0,60,1,0,"Y","T"
"6623",64,58,1,0,592,0,50,1,0,"Y","T"
"6624",24,42,19,0,1944,0,25,0,0,"Y","V"
"6625",24,64,4,0,2113,0,33,1,0,"N","T"
"6626",39,89,0,0,2465,0,38,0,0,"N","V"
"6627",23,58,1,0,1492,50,50,1,0,"N","T"
"6628",57,63,1,0,0,100,90,0,0,"N","T"
"6629",39,61,0,0,5845,0,0,0,0,"N","T"
"6630",43,83,1,1,873,0,50,0,0,"Y","T"
"6631",88,97,0,0,0,0,50,1,0,"N","T"
"6632",46,42,19,0,3233,0,0,0,0,"Y","T"
"6633",50,85,4,0,0,33,70,1,0,"N","V"
"6634",30,88,0,1,3577,0,30,0,0,"N","T"
"6635",65,67,3,0,13719,0,50,1,0,"N","T"
"6636",52,23,11,0,7214,0,0,0,0,"N","V"
"6637",59,85,4,0,7099,0,60,1,0,"Y","T"
"6638",69,87,2,0,12999,0,50,1,0,"Y","V"
"6639",41,67,3,0,7173,0,10,1,0,"N","T"
"6640",59,23,11,0,6404,0,0,1,0,"Y","V"
"6641",34,85,4,0,6313,0,0,1,0,"N","V"
"6642",55,67,3,0,1673,0,0,1,0,"N","V"
"6643",55,67,3,0,6235,33,60,1,0,"N","V"
"6644",78,85,4,1,7083,33,70,1,0,"Y","V"
"6645",49,72,10,0,0,33,70,1,0,"Y","T"
"6646",58,87,1,0,7816,67,70,0,0,"N","T"
"6647",72,99,0,0,5446,0,60,0,0,"N","V"
"6648",22,87,2,0,1607,0,25,1,0,"Y","T"
