"","user","variant","conversion"
"11139",11139,"treatemnt",0
"11140",11140,"treatemnt",0
"11141",11141,"treatemnt",0
"11142",11142,"treatemnt",0
"11143",11143,"treatemnt",0
"11144",11144,"treatemnt",0
"11145",11145,"treatemnt",0
"11146",11146,"treatemnt",0
"11147",11147,"treatemnt",1
"11148",11148,"treatemnt",0
"11149",11149,"treatemnt",0
"11150",11150,"treatemnt",0
"11151",11151,"treatemnt",0
"11152",11152,"treatemnt",0
"11153",11153,"treatemnt",0
"11154",11154,"treatemnt",0
"11155",11155,"treatemnt",0
"11156",11156,"treatemnt",1
"11157",11157,"treatemnt",0
"11158",11158,"treatemnt",0
"11159",11159,"treatemnt",0
"11160",11160,"treatemnt",0
"11161",11161,"treatemnt",0
"11162",11162,"treatemnt",0
"11163",11163,"treatemnt",0
"11164",11164,"treatemnt",0
"11165",11165,"treatemnt",0
"11166",11166,"treatemnt",1
"11167",11167,"treatemnt",0
"11168",11168,"treatemnt",0
"11169",11169,"treatemnt",0
"11170",11170,"treatemnt",0
"11171",11171,"treatemnt",0
"11172",11172,"treatemnt",0
"11173",11173,"treatemnt",0
"11174",11174,"treatemnt",0
"11175",11175,"treatemnt",0
"11176",11176,"treatemnt",0
"11177",11177,"treatemnt",0
"11178",11178,"treatemnt",1
"11179",11179,"treatemnt",0
"11180",11180,"treatemnt",1
"11181",11181,"treatemnt",0
"11182",11182,"treatemnt",0
"11183",11183,"treatemnt",0
"11184",11184,"treatemnt",0
"11185",11185,"treatemnt",0
"11186",11186,"treatemnt",0
"11187",11187,"treatemnt",0
"11188",11188,"treatemnt",0
"11189",11189,"treatemnt",0
"11190",11190,"treatemnt",0
"11191",11191,"treatemnt",1
"11192",11192,"treatemnt",0
"11193",11193,"treatemnt",0
"11194",11194,"treatemnt",0
"11195",11195,"treatemnt",0
"11196",11196,"treatemnt",0
"11197",11197,"treatemnt",1
"11198",11198,"treatemnt",1
"11199",11199,"treatemnt",0
"11200",11200,"treatemnt",0
"11201",11201,"treatemnt",1
"11202",11202,"treatemnt",0
"11203",11203,"treatemnt",0
"11204",11204,"treatemnt",0
"11205",11205,"treatemnt",0
"11206",11206,"treatemnt",0
"11207",11207,"treatemnt",0
"11208",11208,"treatemnt",0
"11209",11209,"treatemnt",0
"11210",11210,"treatemnt",0
"11211",11211,"treatemnt",0
"11212",11212,"treatemnt",0
"11213",11213,"treatemnt",0
"11214",11214,"treatemnt",1
"11215",11215,"treatemnt",0
"11216",11216,"treatemnt",0
"11217",11217,"treatemnt",0
"11218",11218,"treatemnt",0
"11219",11219,"treatemnt",0
"11220",11220,"treatemnt",1
"11221",11221,"treatemnt",0
"11222",11222,"treatemnt",0
"11223",11223,"treatemnt",0
"11224",11224,"treatemnt",0
"11225",11225,"treatemnt",0
"11226",11226,"treatemnt",0
"11227",11227,"treatemnt",1
"11228",11228,"treatemnt",0
"11229",11229,"treatemnt",0
"11230",11230,"treatemnt",0
"11231",11231,"treatemnt",0
"11232",11232,"treatemnt",1
"11233",11233,"treatemnt",0
"11234",11234,"treatemnt",0
"11235",11235,"treatemnt",0
"11236",11236,"treatemnt",0
"11237",11237,"treatemnt",0
"11238",11238,"treatemnt",0
"11239",11239,"treatemnt",0
"11240",11240,"treatemnt",0
"11241",11241,"treatemnt",0
"11242",11242,"treatemnt",0
"11243",11243,"treatemnt",0
"11244",11244,"treatemnt",0
"11245",11245,"treatemnt",0
"11246",11246,"treatemnt",0
"11247",11247,"treatemnt",0
"11248",11248,"treatemnt",0
"11249",11249,"treatemnt",0
"11250",11250,"treatemnt",0
"11251",11251,"treatemnt",0
"11252",11252,"treatemnt",0
"11253",11253,"treatemnt",0
"11254",11254,"treatemnt",0
"11255",11255,"treatemnt",0
"11256",11256,"treatemnt",0
"11257",11257,"treatemnt",0
"11258",11258,"treatemnt",0
"11259",11259,"treatemnt",0
"11260",11260,"treatemnt",0
"11261",11261,"treatemnt",0
"11262",11262,"treatemnt",0
"11263",11263,"treatemnt",0
"11264",11264,"treatemnt",0
"11265",11265,"treatemnt",0
"11266",11266,"treatemnt",1
"11267",11267,"treatemnt",0
"11268",11268,"treatemnt",0
"11269",11269,"treatemnt",0
"11270",11270,"treatemnt",0
"11271",11271,"treatemnt",0
"11272",11272,"treatemnt",0
"11273",11273,"treatemnt",0
"11274",11274,"treatemnt",0
"11275",11275,"treatemnt",1
"11276",11276,"treatemnt",0
"11277",11277,"treatemnt",0
"11278",11278,"treatemnt",0
"11279",11279,"treatemnt",0
"11280",11280,"treatemnt",0
"11281",11281,"treatemnt",0
"11282",11282,"treatemnt",0
"11283",11283,"treatemnt",0
"11284",11284,"treatemnt",0
"11285",11285,"treatemnt",0
"11286",11286,"treatemnt",0
"11287",11287,"treatemnt",0
"11288",11288,"treatemnt",0
"11289",11289,"treatemnt",0
"11290",11290,"treatemnt",0
"11291",11291,"treatemnt",1
"11292",11292,"treatemnt",0
"11293",11293,"treatemnt",0
"11294",11294,"treatemnt",0
"11295",11295,"treatemnt",0
"11296",11296,"treatemnt",0
"11297",11297,"treatemnt",0
"11298",11298,"treatemnt",0
"11299",11299,"treatemnt",0
"11300",11300,"treatemnt",0
"11301",11301,"treatemnt",0
"11302",11302,"treatemnt",0
"11303",11303,"treatemnt",0
"11304",11304,"treatemnt",0
"11305",11305,"treatemnt",0
"11306",11306,"treatemnt",0
"11307",11307,"treatemnt",0
"11308",11308,"treatemnt",0
"11309",11309,"treatemnt",0
"11310",11310,"treatemnt",0
"11311",11311,"treatemnt",0
"11312",11312,"treatemnt",0
"11313",11313,"treatemnt",0
"11314",11314,"treatemnt",0
"11315",11315,"treatemnt",0
"11316",11316,"treatemnt",0
"11317",11317,"treatemnt",0
"11318",11318,"treatemnt",0
"11319",11319,"treatemnt",0
"11320",11320,"treatemnt",0
"11321",11321,"treatemnt",0
"11322",11322,"treatemnt",0
"11323",11323,"treatemnt",0
"11324",11324,"treatemnt",0
"11325",11325,"treatemnt",0
"11326",11326,"treatemnt",0
"11327",11327,"treatemnt",0
"11328",11328,"treatemnt",0
"11329",11329,"treatemnt",0
"11330",11330,"treatemnt",0
"11331",11331,"treatemnt",0
"11332",11332,"treatemnt",0
"11333",11333,"treatemnt",0
"11334",11334,"treatemnt",0
"11335",11335,"treatemnt",1
"11336",11336,"treatemnt",0
"11337",11337,"treatemnt",0
"11338",11338,"treatemnt",0
"11339",11339,"treatemnt",0
"11340",11340,"treatemnt",0
"11341",11341,"treatemnt",0
"11342",11342,"treatemnt",0
"11343",11343,"treatemnt",0
"11344",11344,"treatemnt",0
"11345",11345,"treatemnt",0
"11346",11346,"treatemnt",0
"11347",11347,"treatemnt",0
"11348",11348,"treatemnt",0
"11349",11349,"treatemnt",0
"11350",11350,"treatemnt",1
"11351",11351,"treatemnt",0
"11352",11352,"treatemnt",0
"11353",11353,"treatemnt",0
"11354",11354,"treatemnt",0
"11355",11355,"treatemnt",0
"11356",11356,"treatemnt",1
"11357",11357,"treatemnt",0
"11358",11358,"treatemnt",0
"11359",11359,"treatemnt",0
"11360",11360,"treatemnt",0
"11361",11361,"treatemnt",0
"11362",11362,"treatemnt",0
"11363",11363,"treatemnt",0
"11364",11364,"treatemnt",0
"11365",11365,"treatemnt",0
"11366",11366,"treatemnt",1
"11367",11367,"treatemnt",0
"11368",11368,"treatemnt",0
"11369",11369,"treatemnt",0
"11370",11370,"treatemnt",0
"11371",11371,"treatemnt",1
"11372",11372,"treatemnt",0
"11373",11373,"treatemnt",0
"11374",11374,"treatemnt",0
"11375",11375,"treatemnt",0
"11376",11376,"treatemnt",0
"11377",11377,"treatemnt",0
"11378",11378,"treatemnt",0
"11379",11379,"treatemnt",0
"11380",11380,"treatemnt",0
"11381",11381,"treatemnt",0
"11382",11382,"treatemnt",0
"11383",11383,"treatemnt",0
"11384",11384,"treatemnt",0
"11385",11385,"treatemnt",0
"11386",11386,"treatemnt",0
"11387",11387,"treatemnt",0
"11388",11388,"treatemnt",0
"11389",11389,"treatemnt",0
"11390",11390,"treatemnt",0
"11391",11391,"treatemnt",0
"11392",11392,"treatemnt",0
"11393",11393,"treatemnt",0
"11394",11394,"treatemnt",1
"11395",11395,"treatemnt",0
"11396",11396,"treatemnt",0
"11397",11397,"treatemnt",0
"11398",11398,"treatemnt",0
"11399",11399,"treatemnt",0
"11400",11400,"treatemnt",1
"11401",11401,"treatemnt",0
"11402",11402,"treatemnt",0
"11403",11403,"treatemnt",0
"11404",11404,"treatemnt",0
"11405",11405,"treatemnt",0
"11406",11406,"treatemnt",0
"11407",11407,"treatemnt",0
"11408",11408,"treatemnt",0
"11409",11409,"treatemnt",0
"11410",11410,"treatemnt",0
"11411",11411,"treatemnt",0
"11412",11412,"treatemnt",0
"11413",11413,"treatemnt",0
"11414",11414,"treatemnt",0
"11415",11415,"treatemnt",0
"11416",11416,"treatemnt",0
"11417",11417,"treatemnt",0
"11418",11418,"treatemnt",0
"11419",11419,"treatemnt",0
"11420",11420,"treatemnt",0
"11421",11421,"treatemnt",1
"11422",11422,"treatemnt",0
"11423",11423,"treatemnt",0
"11424",11424,"treatemnt",0
"11425",11425,"treatemnt",0
"11426",11426,"treatemnt",0
"11427",11427,"treatemnt",0
"11428",11428,"treatemnt",0
"11429",11429,"treatemnt",0
"11430",11430,"treatemnt",1
"11431",11431,"treatemnt",0
"11432",11432,"treatemnt",0
"11433",11433,"treatemnt",0
"11434",11434,"treatemnt",0
"11435",11435,"treatemnt",0
"11436",11436,"treatemnt",1
"11437",11437,"treatemnt",0
"11438",11438,"treatemnt",0
"11439",11439,"treatemnt",0
"11440",11440,"treatemnt",0
"11441",11441,"treatemnt",0
"11442",11442,"treatemnt",0
"11443",11443,"treatemnt",0
"11444",11444,"treatemnt",0
"11445",11445,"treatemnt",0
"11446",11446,"treatemnt",0
"11447",11447,"treatemnt",0
"11448",11448,"treatemnt",0
"11449",11449,"treatemnt",0
"11450",11450,"treatemnt",0
"11451",11451,"treatemnt",1
"11452",11452,"treatemnt",0
"11453",11453,"treatemnt",0
"11454",11454,"treatemnt",0
"11455",11455,"treatemnt",0
"11456",11456,"treatemnt",0
"11457",11457,"treatemnt",1
"11458",11458,"treatemnt",0
"11459",11459,"treatemnt",0
"11460",11460,"treatemnt",0
"11461",11461,"treatemnt",0
"11462",11462,"treatemnt",0
"11463",11463,"treatemnt",0
"11464",11464,"treatemnt",0
"11465",11465,"treatemnt",0
"11466",11466,"treatemnt",0
"11467",11467,"treatemnt",0
"11468",11468,"treatemnt",0
"11469",11469,"treatemnt",0
"11470",11470,"treatemnt",0
"11471",11471,"treatemnt",0
"11472",11472,"treatemnt",0
"11473",11473,"treatemnt",0
"11474",11474,"treatemnt",0
"11475",11475,"treatemnt",0
"11476",11476,"treatemnt",0
"11477",11477,"treatemnt",0
"11478",11478,"treatemnt",0
"11479",11479,"treatemnt",0
"11480",11480,"treatemnt",0
"11481",11481,"treatemnt",0
"11482",11482,"treatemnt",0
"11483",11483,"treatemnt",0
"11484",11484,"treatemnt",0
"11485",11485,"treatemnt",1
"11486",11486,"treatemnt",0
"11487",11487,"treatemnt",0
"11488",11488,"treatemnt",0
"11489",11489,"treatemnt",0
"11490",11490,"treatemnt",0
"11491",11491,"treatemnt",0
"11492",11492,"treatemnt",0
"11493",11493,"treatemnt",0
"11494",11494,"treatemnt",0
"11495",11495,"treatemnt",0
"11496",11496,"treatemnt",0
"11497",11497,"treatemnt",0
"11498",11498,"treatemnt",1
"11499",11499,"treatemnt",0
"11500",11500,"treatemnt",1
"11501",11501,"treatemnt",0
"11502",11502,"treatemnt",1
"11503",11503,"treatemnt",0
"11504",11504,"treatemnt",0
"11505",11505,"treatemnt",0
"11506",11506,"treatemnt",0
"11507",11507,"treatemnt",0
"11508",11508,"treatemnt",0
"11509",11509,"treatemnt",0
"11510",11510,"treatemnt",0
"11511",11511,"treatemnt",0
"11512",11512,"treatemnt",1
"11513",11513,"treatemnt",0
"11514",11514,"treatemnt",0
"11515",11515,"treatemnt",0
"11516",11516,"treatemnt",0
"11517",11517,"treatemnt",0
"11518",11518,"treatemnt",0
"11519",11519,"treatemnt",1
"11520",11520,"treatemnt",0
"11521",11521,"treatemnt",0
"11522",11522,"treatemnt",0
"11523",11523,"treatemnt",0
"11524",11524,"treatemnt",1
"11525",11525,"treatemnt",0
"11526",11526,"treatemnt",0
"11527",11527,"treatemnt",0
"11528",11528,"treatemnt",0
"11529",11529,"treatemnt",1
"11530",11530,"treatemnt",0
"11531",11531,"treatemnt",0
"11532",11532,"treatemnt",0
"11533",11533,"treatemnt",0
"11534",11534,"treatemnt",0
"11535",11535,"treatemnt",0
"11536",11536,"treatemnt",0
"11537",11537,"treatemnt",0
"11538",11538,"treatemnt",0
"11539",11539,"treatemnt",0
"11540",11540,"treatemnt",0
"11541",11541,"treatemnt",1
"11542",11542,"treatemnt",0
"11543",11543,"treatemnt",0
"11544",11544,"treatemnt",0
"11545",11545,"treatemnt",0
"11546",11546,"treatemnt",0
"11547",11547,"treatemnt",0
"11548",11548,"treatemnt",0
"11549",11549,"treatemnt",0
"11550",11550,"treatemnt",0
"11551",11551,"treatemnt",0
"11552",11552,"treatemnt",0
"11553",11553,"treatemnt",0
"11554",11554,"treatemnt",0
"11555",11555,"treatemnt",0
"11556",11556,"treatemnt",1
"11557",11557,"treatemnt",0
"11558",11558,"treatemnt",0
"11559",11559,"treatemnt",0
"11560",11560,"treatemnt",0
"11561",11561,"treatemnt",0
"11562",11562,"treatemnt",0
"11563",11563,"treatemnt",0
"11564",11564,"treatemnt",0
"11565",11565,"treatemnt",0
"11566",11566,"treatemnt",0
"11567",11567,"treatemnt",0
"11568",11568,"treatemnt",0
"11569",11569,"treatemnt",0
"11570",11570,"treatemnt",0
"11571",11571,"treatemnt",0
"11572",11572,"treatemnt",0
"11573",11573,"treatemnt",1
"11574",11574,"treatemnt",0
"11575",11575,"treatemnt",0
"11576",11576,"treatemnt",0
"11577",11577,"treatemnt",0
"11578",11578,"treatemnt",1
"11579",11579,"treatemnt",1
"11580",11580,"treatemnt",0
"11581",11581,"treatemnt",0
"11582",11582,"treatemnt",0
"11583",11583,"treatemnt",0
"11584",11584,"treatemnt",0
"11585",11585,"treatemnt",0
"11586",11586,"treatemnt",0
"11587",11587,"treatemnt",1
"11588",11588,"treatemnt",0
"11589",11589,"treatemnt",0
"11590",11590,"treatemnt",0
"11591",11591,"treatemnt",0
"11592",11592,"treatemnt",0
"11593",11593,"treatemnt",0
"11594",11594,"treatemnt",0
"11595",11595,"treatemnt",0
"11596",11596,"treatemnt",0
"11597",11597,"treatemnt",0
"11598",11598,"treatemnt",1
"11599",11599,"treatemnt",0
"11600",11600,"treatemnt",0
"11601",11601,"treatemnt",1
"11602",11602,"treatemnt",0
"11603",11603,"treatemnt",0
"11604",11604,"treatemnt",0
"11605",11605,"treatemnt",0
"11606",11606,"treatemnt",0
"11607",11607,"treatemnt",0
"11608",11608,"treatemnt",1
"11609",11609,"treatemnt",1
"11610",11610,"treatemnt",0
"11611",11611,"treatemnt",0
"11612",11612,"treatemnt",1
"11613",11613,"treatemnt",0
"11614",11614,"treatemnt",0
"11615",11615,"treatemnt",0
"11616",11616,"treatemnt",0
"11617",11617,"treatemnt",0
"11618",11618,"treatemnt",0
"11619",11619,"treatemnt",1
"11620",11620,"treatemnt",1
"11621",11621,"treatemnt",1
"11622",11622,"treatemnt",0
"11623",11623,"treatemnt",0
"11624",11624,"treatemnt",0
"11625",11625,"treatemnt",0
"11626",11626,"treatemnt",0
"11627",11627,"treatemnt",0
"11628",11628,"treatemnt",0
"11629",11629,"treatemnt",1
"11630",11630,"treatemnt",0
"11631",11631,"treatemnt",0
"11632",11632,"treatemnt",0
"11633",11633,"treatemnt",0
"11634",11634,"treatemnt",0
"11635",11635,"treatemnt",0
"11636",11636,"treatemnt",0
"11637",11637,"treatemnt",0
"11638",11638,"treatemnt",0
"11639",11639,"treatemnt",0
"11640",11640,"treatemnt",0
"11641",11641,"treatemnt",0
"11642",11642,"treatemnt",0
"11643",11643,"treatemnt",0
"11644",11644,"treatemnt",0
"11645",11645,"treatemnt",0
"11646",11646,"treatemnt",0
"11647",11647,"treatemnt",0
"11648",11648,"treatemnt",0
"11649",11649,"treatemnt",0
"11650",11650,"treatemnt",1
"11651",11651,"treatemnt",0
"11652",11652,"treatemnt",0
"11653",11653,"treatemnt",0
"11654",11654,"treatemnt",0
"11655",11655,"treatemnt",0
"11656",11656,"treatemnt",1
"11657",11657,"treatemnt",0
"11658",11658,"treatemnt",1
"11659",11659,"treatemnt",1
"11660",11660,"treatemnt",0
"11661",11661,"treatemnt",0
"11662",11662,"treatemnt",0
"11663",11663,"treatemnt",0
"11664",11664,"treatemnt",0
"11665",11665,"treatemnt",0
"11666",11666,"treatemnt",0
"11667",11667,"treatemnt",0
"11668",11668,"treatemnt",0
"11669",11669,"treatemnt",0
"11670",11670,"treatemnt",0
"11671",11671,"treatemnt",0
"11672",11672,"treatemnt",0
"11673",11673,"treatemnt",1
"11674",11674,"treatemnt",0
"11675",11675,"treatemnt",0
"11676",11676,"treatemnt",0
"11677",11677,"treatemnt",0
"11678",11678,"treatemnt",0
"11679",11679,"treatemnt",1
"11680",11680,"treatemnt",0
"11681",11681,"treatemnt",0
"11682",11682,"treatemnt",0
"11683",11683,"treatemnt",0
"11684",11684,"treatemnt",0
"11685",11685,"treatemnt",0
"11686",11686,"treatemnt",0
"11687",11687,"treatemnt",0
"11688",11688,"treatemnt",1
"11689",11689,"treatemnt",0
"11690",11690,"treatemnt",0
"11691",11691,"treatemnt",0
"11692",11692,"treatemnt",0
"11693",11693,"treatemnt",0
"11694",11694,"treatemnt",0
"11695",11695,"treatemnt",0
"11696",11696,"treatemnt",0
"11697",11697,"treatemnt",0
"11698",11698,"treatemnt",0
"11699",11699,"treatemnt",0
"11700",11700,"treatemnt",0
"11701",11701,"treatemnt",0
"11702",11702,"treatemnt",0
"11703",11703,"treatemnt",0
"11704",11704,"treatemnt",0
"11705",11705,"treatemnt",1
"11706",11706,"treatemnt",0
"11707",11707,"treatemnt",0
"11708",11708,"treatemnt",0
"11709",11709,"treatemnt",0
"11710",11710,"treatemnt",0
"11711",11711,"treatemnt",0
"11712",11712,"treatemnt",0
"11713",11713,"treatemnt",0
"11714",11714,"treatemnt",0
"11715",11715,"treatemnt",0
"11716",11716,"treatemnt",0
"11717",11717,"treatemnt",0
"11718",11718,"treatemnt",0
"11719",11719,"treatemnt",0
"11720",11720,"treatemnt",0
"11721",11721,"treatemnt",0
"11722",11722,"treatemnt",0
"11723",11723,"treatemnt",0
"11724",11724,"treatemnt",0
"11725",11725,"treatemnt",0
"11726",11726,"treatemnt",0
"11727",11727,"treatemnt",0
"11728",11728,"treatemnt",0
"11729",11729,"treatemnt",0
"11730",11730,"treatemnt",1
"11731",11731,"treatemnt",0
"11732",11732,"treatemnt",0
"11733",11733,"treatemnt",0
"11734",11734,"treatemnt",0
"11735",11735,"treatemnt",0
"11736",11736,"treatemnt",0
"11737",11737,"treatemnt",0
"11738",11738,"treatemnt",0
"11739",11739,"treatemnt",0
"11740",11740,"treatemnt",0
"11741",11741,"treatemnt",0
"11742",11742,"treatemnt",0
"11743",11743,"treatemnt",0
"11744",11744,"treatemnt",0
"11745",11745,"treatemnt",0
"11746",11746,"treatemnt",0
"11747",11747,"treatemnt",0
"11748",11748,"treatemnt",0
"11749",11749,"treatemnt",0
"11750",11750,"treatemnt",0
"11751",11751,"treatemnt",0
"11752",11752,"treatemnt",0
"11753",11753,"treatemnt",0
"11754",11754,"treatemnt",0
"11755",11755,"treatemnt",0
"11756",11756,"treatemnt",0
"11757",11757,"treatemnt",0
"11758",11758,"treatemnt",0
"11759",11759,"treatemnt",1
"11760",11760,"treatemnt",0
"11761",11761,"treatemnt",0
"11762",11762,"treatemnt",0
"11763",11763,"treatemnt",0
"11764",11764,"treatemnt",0
"11765",11765,"treatemnt",0
"11766",11766,"treatemnt",0
"11767",11767,"treatemnt",1
"11768",11768,"treatemnt",0
"11769",11769,"treatemnt",0
"11770",11770,"treatemnt",0
"11771",11771,"treatemnt",0
"11772",11772,"treatemnt",0
"11773",11773,"treatemnt",0
"11774",11774,"treatemnt",0
"11775",11775,"treatemnt",0
"11776",11776,"treatemnt",0
"11777",11777,"treatemnt",0
"11778",11778,"treatemnt",0
"11779",11779,"treatemnt",0
"11780",11780,"treatemnt",0
"11781",11781,"treatemnt",0
"11782",11782,"treatemnt",0
"11783",11783,"treatemnt",0
"11784",11784,"treatemnt",0
"11785",11785,"treatemnt",1
"11786",11786,"treatemnt",0
"11787",11787,"treatemnt",0
"11788",11788,"treatemnt",0
"11789",11789,"treatemnt",0
"11790",11790,"treatemnt",0
"11791",11791,"treatemnt",0
"11792",11792,"treatemnt",0
"11793",11793,"treatemnt",0
"11794",11794,"treatemnt",0
"11795",11795,"treatemnt",0
"11796",11796,"treatemnt",0
"11797",11797,"treatemnt",0
"11798",11798,"treatemnt",0
"11799",11799,"treatemnt",0
"11800",11800,"treatemnt",0
"11801",11801,"treatemnt",0
"11802",11802,"treatemnt",0
"11803",11803,"treatemnt",0
"11804",11804,"treatemnt",0
"11805",11805,"treatemnt",0
"11806",11806,"treatemnt",0
"11807",11807,"treatemnt",0
"11808",11808,"treatemnt",0
"11809",11809,"treatemnt",0
"11810",11810,"treatemnt",0
"11811",11811,"treatemnt",1
"11812",11812,"treatemnt",0
"11813",11813,"treatemnt",0
"11814",11814,"treatemnt",0
"11815",11815,"treatemnt",0
"11816",11816,"treatemnt",0
