"user","variant","conversion"
37650,"control",0
37651,"control",0
37652,"control",0
37653,"control",0
37654,"control",0
37655,"control",0
37656,"control",0
37657,"control",0
37658,"control",0
37659,"control",0
37660,"control",0
37661,"control",0
37662,"control",0
37663,"control",0
37664,"control",0
37665,"control",0
37666,"control",0
37667,"control",0
37668,"control",0
37669,"control",0
37670,"control",0
37671,"control",0
37672,"control",0
37673,"control",0
37674,"control",0
37675,"control",0
37676,"control",0
37677,"control",0
37678,"control",0
37679,"control",0
37680,"control",0
37681,"control",0
37682,"control",0
37683,"control",0
37684,"control",0
37685,"control",0
37686,"control",0
37687,"control",0
37688,"control",0
37689,"control",0
37690,"control",0
37691,"control",0
37692,"control",0
37693,"control",0
37694,"control",0
37695,"control",0
37696,"control",0
37697,"control",0
37698,"control",0
37699,"control",0
37700,"control",0
37701,"control",0
37702,"control",0
37703,"control",0
37704,"control",0
37705,"control",0
37706,"control",0
37707,"control",0
37708,"control",0
37709,"control",0
37710,"control",0
37711,"control",0
37712,"control",0
37713,"control",0
37714,"control",0
37715,"control",0
37716,"control",0
37717,"control",0
37718,"control",0
37719,"control",0
37720,"control",0
37721,"control",0
37722,"control",0
37723,"control",0
37724,"control",0
37725,"control",0
37726,"control",0
37727,"control",0
37728,"control",0
37729,"control",0
37730,"control",0
37731,"control",0
37732,"control",0
37733,"control",0
37734,"control",0
37735,"control",0
37736,"control",0
37737,"control",1
37738,"control",0
37739,"control",1
37740,"control",0
37741,"control",0
37742,"control",1
37743,"control",0
37744,"control",0
37745,"control",0
37746,"control",0
37747,"control",0
37748,"control",1
37749,"control",0
37750,"control",0
37751,"control",0
37752,"control",0
37753,"control",0
37754,"control",0
37755,"control",0
37756,"control",0
37757,"control",0
37758,"control",0
37759,"control",0
37760,"control",0
37761,"control",0
37762,"control",0
37763,"control",0
37764,"control",0
37765,"control",0
37766,"control",0
37767,"control",0
37768,"control",0
37769,"control",1
37770,"control",0
37771,"control",0
37772,"control",0
37773,"control",0
37774,"control",0
37775,"control",0
37776,"control",0
37777,"control",0
37778,"control",0
37779,"control",0
37780,"control",0
37781,"control",0
37782,"control",0
37783,"control",0
37784,"control",0
37785,"control",0
37786,"control",0
37787,"control",0
37788,"control",0
37789,"control",0
37790,"control",0
37791,"control",0
37792,"control",0
37793,"control",0
37794,"control",0
37795,"control",0
37796,"control",0
37797,"control",0
37798,"control",0
37799,"control",0
37800,"control",0
37801,"control",0
37802,"control",0
37803,"control",0
37804,"control",0
37805,"control",0
37806,"control",0
37807,"control",0
37808,"control",0
37809,"control",0
37810,"control",0
37811,"control",0
37812,"control",0
37813,"control",1
37814,"control",0
37815,"control",0
37816,"control",0
37817,"control",0
37818,"control",0
37819,"control",0
37820,"control",0
37821,"control",0
37822,"control",0
37823,"control",0
37824,"control",0
37825,"control",0
37826,"control",0
37827,"control",0
37828,"control",0
37829,"control",0
37830,"control",1
37831,"control",1
37832,"control",0
37833,"control",0
37834,"control",0
37835,"control",0
37836,"control",0
37837,"control",0
37838,"control",0
37839,"control",0
37840,"control",0
37841,"control",0
37842,"control",0
37843,"control",0
37844,"control",0
37845,"control",1
37846,"control",0
37847,"control",0
37848,"control",0
37849,"control",0
37850,"control",0
37851,"control",0
37852,"control",0
37853,"control",0
37854,"control",0
37855,"control",0
37856,"control",0
37857,"control",0
37858,"control",0
37859,"control",0
37860,"control",0
37861,"control",0
37862,"control",0
37863,"control",0
37864,"control",0
37865,"control",0
37866,"control",0
37867,"control",0
37868,"control",0
37869,"control",0
37870,"control",0
37871,"control",0
37872,"control",0
37873,"control",0
37874,"control",0
37875,"control",0
37876,"control",0
37877,"control",0
37878,"control",0
37879,"control",0
37880,"control",0
37881,"control",0
37882,"control",1
37883,"control",0
37884,"control",0
37885,"control",0
37886,"control",0
37887,"control",0
37888,"control",0
37889,"control",0
37890,"control",0
37891,"control",0
37892,"control",0
37893,"control",0
37894,"control",0
37895,"control",0
37896,"control",0
37897,"control",0
37898,"control",0
37899,"control",0
37900,"control",0
37901,"control",0
37902,"control",0
37903,"control",0
37904,"control",0
37905,"control",0
37906,"control",0
37907,"control",0
37908,"control",0
37909,"control",0
37910,"control",0
37911,"control",0
37912,"control",0
37913,"control",0
37914,"control",0
37915,"control",0
37916,"control",0
37917,"control",0
37918,"control",0
37919,"control",0
37920,"control",0
37921,"control",1
37922,"control",0
37923,"control",0
37924,"control",0
37925,"control",0
37926,"control",0
37927,"control",0
37928,"control",0
37929,"control",0
37930,"control",0
37931,"control",0
37932,"control",0
37933,"control",0
37934,"control",0
37935,"control",0
37936,"control",1
37937,"control",0
37938,"control",0
37939,"control",0
37940,"control",0
37941,"control",0
37942,"control",0
37943,"control",0
37944,"control",0
37945,"control",0
37946,"control",0
37947,"control",0
37948,"control",0
37949,"control",0
37950,"control",0
37951,"control",0
37952,"control",0
37953,"control",0
37954,"control",0
37955,"control",0
37956,"control",0
37957,"control",0
37958,"control",0
37959,"control",0
37960,"control",0
37961,"control",0
37962,"control",0
37963,"control",0
37964,"control",0
37965,"control",0
37966,"control",0
37967,"control",0
37968,"control",0
37969,"control",0
37970,"control",0
37971,"control",0
37972,"control",0
37973,"control",0
37974,"control",0
37975,"control",0
37976,"control",0
37977,"control",0
37978,"control",0
37979,"control",1
37980,"control",0
37981,"control",0
37982,"control",0
37983,"control",0
37984,"control",0
37985,"control",0
37986,"control",0
37987,"control",0
37988,"control",0
37989,"control",0
37990,"control",0
37991,"control",0
37992,"control",0
37993,"control",0
37994,"control",0
37995,"control",0
37996,"control",0
37997,"control",0
37998,"control",0
37999,"control",0
38000,"control",0
38001,"control",0
38002,"control",0
38003,"control",1
38004,"control",0
38005,"control",0
38006,"control",0
38007,"control",0
38008,"control",0
38009,"control",0
38010,"control",0
38011,"control",0
38012,"control",0
38013,"control",0
38014,"control",1
38015,"control",0
38016,"control",0
38017,"control",0
38018,"control",0
38019,"control",0
38020,"control",0
38021,"control",0
38022,"control",0
38023,"control",0
38024,"control",0
38025,"control",0
38026,"control",0
38027,"control",0
38028,"control",0
38029,"control",0
38030,"control",0
38031,"control",0
38032,"control",0
38033,"control",0
38034,"control",0
38035,"control",0
38036,"control",0
38037,"control",0
38038,"control",0
38039,"control",0
38040,"control",0
38041,"control",0
38042,"control",0
38043,"control",0
38044,"control",0
38045,"control",1
38046,"control",0
38047,"control",1
38048,"control",0
38049,"control",0
38050,"control",0
38051,"control",0
38052,"control",0
38053,"control",0
38054,"control",0
38055,"control",0
38056,"control",0
38057,"control",0
38058,"control",0
38059,"control",0
38060,"control",0
38061,"control",0
38062,"control",0
38063,"control",0
38064,"control",0
38065,"control",0
38066,"control",0
38067,"control",0
38068,"control",0
38069,"control",0
38070,"control",0
38071,"control",0
38072,"control",0
38073,"control",0
38074,"control",0
38075,"control",0
38076,"control",0
38077,"control",0
38078,"control",0
38079,"control",0
38080,"control",0
38081,"control",0
38082,"control",0
38083,"control",0
38084,"control",0
38085,"control",1
38086,"control",0
38087,"control",0
38088,"control",0
38089,"control",0
38090,"control",0
38091,"control",0
38092,"control",0
38093,"control",0
38094,"control",0
38095,"control",0
38096,"control",0
38097,"control",0
38098,"control",1
38099,"control",0
38100,"control",0
38101,"control",0
38102,"control",0
38103,"control",0
38104,"control",0
38105,"control",0
38106,"control",0
38107,"control",0
38108,"control",0
38109,"control",0
38110,"control",1
38111,"control",0
38112,"control",0
38113,"control",0
38114,"control",0
38115,"control",0
38116,"control",0
38117,"control",0
38118,"control",0
38119,"control",0
38120,"control",0
38121,"control",0
38122,"control",0
38123,"control",0
38124,"control",0
38125,"control",0
38126,"control",0
38127,"control",0
38128,"control",0
38129,"control",0
38130,"control",0
38131,"control",1
38132,"control",0
38133,"control",0
38134,"control",0
38135,"control",0
38136,"control",0
38137,"control",0
38138,"control",0
38139,"control",0
38140,"control",0
38141,"control",0
38142,"control",0
38143,"control",0
38144,"control",1
38145,"control",0
38146,"control",0
38147,"control",0
38148,"control",0
38149,"control",0
38150,"control",0
38151,"control",0
38152,"control",0
38153,"control",0
38154,"control",0
38155,"control",1
38156,"control",0
38157,"control",1
38158,"control",0
38159,"control",0
38160,"control",0
38161,"control",0
38162,"control",0
38163,"control",0
38164,"control",0
38165,"control",0
38166,"control",0
38167,"control",0
38168,"control",0
38169,"control",0
38170,"control",0
38171,"control",0
38172,"control",0
38173,"control",0
38174,"control",0
38175,"control",0
38176,"control",0
38177,"control",0
38178,"control",0
38179,"control",0
38180,"control",0
38181,"control",0
38182,"control",0
38183,"control",0
38184,"control",0
38185,"control",0
38186,"control",0
38187,"control",0
38188,"control",0
38189,"control",0
38190,"control",0
38191,"control",0
38192,"control",0
38193,"control",0
38194,"control",0
38195,"control",0
38196,"control",0
38197,"control",0
38198,"control",0
38199,"control",1
38200,"control",0
38201,"control",0
38202,"control",0
38203,"control",0
38204,"control",0
38205,"control",0
38206,"control",0
38207,"control",0
38208,"control",0
38209,"control",0
38210,"control",0
38211,"control",0
38212,"control",0
38213,"control",0
38214,"control",0
38215,"control",1
38216,"control",0
38217,"control",0
38218,"control",1
38219,"control",0
38220,"control",0
38221,"control",0
38222,"control",0
38223,"control",0
38224,"control",0
38225,"control",0
38226,"control",0
38227,"control",0
38228,"control",0
38229,"control",0
38230,"control",0
38231,"control",0
38232,"control",0
38233,"control",0
38234,"control",0
38235,"control",0
38236,"control",0
38237,"control",0
38238,"control",0
38239,"control",0
38240,"control",0
38241,"control",0
38242,"control",0
38243,"control",0
38244,"control",0
38245,"control",0
38246,"control",0
38247,"control",0
38248,"control",1
38249,"control",0
38250,"control",0
38251,"control",0
38252,"control",0
38253,"control",0
38254,"control",0
38255,"control",0
38256,"control",0
38257,"control",0
38258,"control",0
38259,"control",0
38260,"control",0
38261,"control",0
38262,"control",0
38263,"control",0
38264,"control",0
38265,"control",0
38266,"control",0
38267,"control",0
38268,"control",0
38269,"control",0
38270,"control",0
